league,outcome,odds_bucket,edge_bucket,draw_risk_bucket,n,model_logloss,market_logloss,model_minus_market_logloss,avg_p_model,actual_win_rate,avg_p_market,calibration_gap,avg_edge,avg_ev,avg_odds,roi,profit,hit_rate,clv,status
135,Home,<1.55,<-0.02,<=0.22,2,0.25330191932881163,0.20144045154893353,0.0518614677798781,0.776302870118827,1.0,0.81756495928859,-0.22369712988117296,-0.04126208916976293,-0.10567833592418074,1.152,0.1519999999999999,0.3039999999999998,1.0,,BLOCKED
140,Home,1.70-2.00,0.05-0.08,0.26-0.30,3,0.6611824762333032,0.6764492958120848,-0.01526681957878162,0.6307554859272052,0.6666666666666666,0.5557135803231258,-0.035911180739461424,0.07504190560407946,0.09163830374459477,1.7306666666666668,0.15066666666666664,0.45199999999999996,0.6666666666666666,,BLOCKED
140,Home,<1.55,<-0.02,<=0.22,2,0.22654423076259692,0.18376109775193716,0.04278313301065975,0.7973496967010398,1.0,0.8323032101374381,-0.20265030329896017,-0.0349535134363983,-0.08335472886823903,1.15,0.15000000000000002,0.30000000000000004,1.0,,BLOCKED
140,Away,<1.55,<-0.02,<=0.22,1,0.32335973331878004,0.19919233049169643,0.1241674028270836,0.7237134636889831,1.0,0.8193922840559918,-0.27628653631101685,-0.0956788203670087,-0.16772951675766945,1.15,0.1499999999999999,0.1499999999999999,1.0,,BLOCKED
140,Home,1.70-2.00,0.08-0.12,0.34+,8,0.6234347424246123,0.6587320267012386,-0.03529728427662637,0.624422991363698,0.625,0.518195230070128,-0.0005770086363019455,0.10622776129356996,0.15707868409233489,1.85575,0.14500000000000007,1.1600000000000006,0.625,,BLOCKED
61,Away,2.00-2.40,0.02-0.05,0.30-0.34,4,0.7248379914986954,0.7334832958676406,-0.008645304368945173,0.46031812824248153,0.5,0.43047167443483514,-0.03968187175751847,0.029846453807646472,0.014781242848468545,2.2096428571428572,0.14349999999999996,0.5739999999999998,0.5,,BLOCKED
78,Home,1.70-2.00,0.08-0.12,0.34+,3,0.580280290802654,0.5996047164273643,-0.019324425624710373,0.629548856257372,0.6666666666666666,0.5362687355436405,-0.03711781040929463,0.09328012071373148,0.12951935048604488,1.8,0.14266666666666658,0.4279999999999997,0.6666666666666666,,BLOCKED
78,Away,2.00-2.40,0.05-0.08,0.26-0.30,2,0.735316194686525,0.7469710675670944,-0.011654872880569433,0.4941295663642208,0.5,0.4382484250598629,-0.005870433635779215,0.05588114130435787,0.07145581670955958,2.173,0.1419999999999999,0.2839999999999998,0.5,,BLOCKED
61,Away,3.20-4.00,<-0.02,0.34+,9,0.6066416284509013,0.6305033112151195,-0.023861682764218184,0.20802362547518555,0.3333333333333333,0.2686950419659273,-0.12530970785814777,-0.06067141649074175,-0.2616976674297413,3.5586666666666664,0.1411111111111111,1.27,0.3333333333333333,,BLOCKED
140,Home,4.00+,<-0.02,0.22-0.26,6,0.4629134538091228,0.4498197619709267,0.013093691838196087,0.09613005257076675,0.16666666666666666,0.134586963058375,-0.07053661409589991,-0.03845691048760824,-0.3116630074765927,7.208000000000001,0.14000000000000012,0.8400000000000007,0.16666666666666666,,BLOCKED
61,Away,2.40-3.20,-0.02-0.02,0.34+,5,0.674869274157017,0.6766094841683218,-0.0017402100113047547,0.32914781629005113,0.4,0.32989205397201554,-0.07085218370994889,-0.0007442376819644658,-0.05436991194616538,2.8848,0.13920000000000005,0.6960000000000002,0.4,,BLOCKED
78,Home,<1.55,0.05-0.08,0.22-0.26,5,0.513771729754551,0.5379259654245805,-0.0241542356700295,0.7307425622431736,0.8,0.6656543902225686,-0.06925743775682647,0.06508817202060506,0.04139195881158604,1.4264,0.13840000000000002,0.6920000000000002,0.8,,BLOCKED
140,Home,<1.55,0.12+,0.26-0.30,4,0.5466023112473805,0.5978084420966518,-0.05120613084927139,0.7775241506192101,0.75,0.6368626949923293,0.027524150619210097,0.14066145562688082,0.1684007071157071,1.5025,0.13499999999999995,0.5399999999999998,0.75,,BLOCKED
39,Home,2.00-2.40,-0.02-0.02,0.30-0.34,2,0.7963335437587562,0.7626385477125495,0.03369499604620674,0.4556889512010804,0.5,0.4516480217294887,-0.04431104879891962,0.004040929471591653,-0.029220992473084517,2.143,0.133,0.266,0.5,,BLOCKED
61,Home,2.00-2.40,-0.02-0.02,0.34+,2,0.7297128135219983,0.7176948264092782,0.012017987112720174,0.4274883520354361,0.5,0.4252419479495475,-0.07251164796456389,0.002246404085888609,-0.04624693720221429,2.232,0.13200000000000012,0.26400000000000023,0.5,,BLOCKED
135,Draw,4.00+,<-0.02,0.26-0.30,15,0.6029848535152457,0.5842533682616613,0.018731485253584368,0.1921092665957902,0.26666666666666666,0.22974097224795148,-0.07455740007087647,-0.03763170565216125,-0.1921717309954567,4.2077333333333335,0.13066666666666665,1.96,0.26666666666666666,,BLOCKED
140,Home,2.40-3.20,-0.02-0.02,0.34+,7,0.7135062333410039,0.7056365368235887,0.007869696517415203,0.37192654401148556,0.42857142857142855,0.3743761674762843,-0.05664488455994299,-0.002449623464798767,-0.047606729800423846,2.5628571428571427,0.12714285714285709,0.8899999999999997,0.42857142857142855,,BLOCKED
39,Away,2.00-2.40,-0.02-0.02,0.34+,2,0.7111554823181492,0.6933404411063067,0.01781504121184252,0.40693832713614764,0.5,0.4135819367292121,-0.09306167286385236,-0.006643609593064481,-0.07421071852993016,2.275,0.125,0.25,0.5,,BLOCKED
78,Away,1.55-1.70,<-0.02,0.26-0.30,3,0.7343834626718704,0.6616700466746391,0.07271341599723125,0.5051079033690494,0.6666666666666666,0.5606137352980758,-0.1615587632976172,-0.05550583192902644,-0.14642192270312593,1.6893333333333331,0.12466666666666655,0.37399999999999967,0.6666666666666666,,BLOCKED
140,Draw,2.40-3.20,<-0.02,0.34+,33,0.6897491489905747,0.6731593033734535,0.01658984561712118,0.26509130882295473,0.36363636363636365,0.31378303961718135,-0.09854505481340892,-0.0486917307942266,-0.1976341298172997,3.0301515151515153,0.12084848484848489,3.9880000000000013,0.36363636363636365,,BLOCKED
78,Home,2.00-2.40,-0.02-0.02,0.30-0.34,4,0.6770259437844904,0.6859810347171327,-0.00895509093264224,0.41250196058397054,0.5,0.41123960058031245,-0.08749803941602946,0.0012623600036580918,-0.04798344254069262,2.3105,0.12050000000000005,0.4820000000000002,0.5,,BLOCKED
140,Draw,4.00+,0.05-0.08,0.22-0.26,9,0.5118736525508133,0.5208814933289175,-0.009007840778104237,0.23744771020626532,0.2222222222222222,0.1780732542511863,0.015225487984043107,0.05937445595507903,0.26321415858029723,5.330666666666667,0.1202222222222221,1.081999999999999,0.2222222222222222,,BLOCKED
61,Home,1.55-1.70,0.02-0.05,0.26-0.30,3,0.6289370891310333,0.6507854905714431,-0.02184840144040978,0.6034673557821701,0.6666666666666666,0.5719887969662932,-0.06319931088449648,0.03147855881587691,0.007388657471323297,1.6693333333333333,0.11266666666666662,0.33799999999999986,0.6666666666666666,,BLOCKED
140,Home,<1.55,0.05-0.08,<=0.22,9,0.43463261593519503,0.4499777897057728,-0.015345173770577758,0.8265153732391817,0.8888888888888888,0.7670386185301217,-0.06237351564970717,0.05947675470905986,0.020366937072933206,1.2359999999999998,0.1115555555555555,1.0039999999999996,0.8888888888888888,,BLOCKED
140,Away,2.00-2.40,0.02-0.05,0.30-0.34,4,0.7083435766118145,0.7181671941857402,-0.009823617573925691,0.4632118354885695,0.5,0.43628626827150074,-0.03678816451143052,0.02692556721706872,0.00984399644022782,2.181,0.11050000000000004,0.44200000000000017,0.5,,BLOCKED
140,Home,<1.55,0.05-0.08,0.22-0.26,6,0.4300290603987475,0.46813767607660833,-0.038108615677860835,0.7775163077369887,0.8333333333333334,0.7148880886058192,-0.055817025596344716,0.06262821913116956,0.037344398635760966,1.3353333333333335,0.10866666666666673,0.6520000000000004,0.8333333333333334,,BLOCKED
39,Home,2.00-2.40,0.08-0.12,0.30-0.34,10,0.6929858108045014,0.7000087216264144,-0.0070229108219129754,0.5281933544764529,0.5,0.4276668677306491,0.02819335447645288,0.10052648674580385,0.17464002456088823,2.23,0.10740000000000002,1.0740000000000003,0.5,,BLOCKED
39,Draw,4.00+,<-0.02,0.26-0.30,50,0.5928553753432236,0.5782395063836812,0.014615868959542477,0.18857902642878618,0.26,0.22440530596294433,-0.07142097357121382,-0.03582627953415812,-0.20180874403668891,4.23938,0.10492000000000004,5.246000000000002,0.26,,BLOCKED
78,Away,1.55-1.70,0.02-0.05,0.26-0.30,3,0.6689310179758495,0.6822842696393621,-0.013353251663512533,0.6137833123485477,0.6666666666666666,0.5827197561011471,-0.05288335431811897,0.031063556247400537,0.00013352624489215703,1.6306666666666667,0.10400000000000002,0.31200000000000006,0.6666666666666666,,BLOCKED
39,Away,<1.55,0.02-0.05,0.22-0.26,5,0.5559421155207215,0.5654291166441532,-0.009487001123431704,0.7334823220332003,0.8,0.6936652646156636,-0.06651767796679975,0.039817057417536564,-0.0008460306500845727,1.3636,0.10399999999999995,0.5199999999999998,0.8,,BLOCKED
135,Home,2.00-2.40,-0.02-0.02,0.30-0.34,10,0.726581174533151,0.7257556019599679,0.0008255725731830532,0.4347175979025154,0.5,0.4430440948170421,-0.0652824020974846,-0.008326496914526655,-0.06175928114035174,2.1644,0.10099999999999994,1.0099999999999993,0.5,,BLOCKED
78,Away,2.00-2.40,-0.02-0.02,0.30-0.34,6,0.6779186416864066,0.6900287841025904,-0.0121101424161838,0.42335566678758213,0.5,0.4247763502725738,-0.07664433321241787,-0.0014206834849916823,-0.053902495754753255,2.241,0.10033333333333339,0.6020000000000003,0.5,,BLOCKED
39,Away,1.55-1.70,0.02-0.05,0.26-0.30,3,0.6588410015449276,0.6586931412859233,0.00014786025900437316,0.6153327966982601,0.6666666666666666,0.5770912718514207,-0.0513338699684065,0.03824152484683948,0.005656594140037348,1.6346666666666667,0.09799999999999993,0.2939999999999998,0.6666666666666666,,BLOCKED
78,Home,<1.55,0.02-0.05,0.22-0.26,4,0.5599306177588992,0.5634053273014665,-0.0034747095425673447,0.675102574469325,0.75,0.6488070452057466,-0.07489742553067502,0.026295529263578393,-0.005480077229014085,1.474,0.09699999999999998,0.3879999999999999,0.75,,BLOCKED
135,Home,1.55-1.70,0.02-0.05,0.26-0.30,9,0.6557283359531174,0.6593963390793193,-0.0036680031262018575,0.6112472876477392,0.6666666666666666,0.5832102535254879,-0.05541937901892746,0.02803703412225114,-0.003642923412037128,1.6311111111111112,0.09133333333333339,0.8220000000000005,0.6666666666666666,,BLOCKED
135,Home,2.00-2.40,0.02-0.05,0.30-0.34,4,0.6582353660454243,0.6850491707249711,-0.02681380467954675,0.4581625909713538,0.5,0.425778679153215,-0.04183740902864619,0.03238391181813882,0.02821630495980129,2.248,0.08999999999999997,0.3599999999999999,0.5,,BLOCKED
61,Home,2.00-2.40,0.12+,0.34+,4,0.693049457082025,0.6938713193222764,-0.0008218622402513809,0.5762830054483824,0.5,0.43437970945850335,0.0762830054483824,0.14190329598987905,0.2647517852970306,2.1985,0.08999999999999997,0.3599999999999999,0.5,,BLOCKED
140,Away,4.00+,<-0.02,0.34+,32,0.5864538709006417,0.5503252218669414,0.03612864903370028,0.1474121346823647,0.25,0.20891307106028428,-0.10258786531763531,-0.06150093637791962,-0.3229289115432157,4.663124999999999,0.08812500000000001,2.8200000000000003,0.25,,BLOCKED
140,Away,2.40-3.20,<-0.02,0.34+,32,0.6725797765568725,0.6650830814615669,0.007496695095305594,0.258258949209772,0.375,0.3301993047793732,-0.11674105079022801,-0.07194035556960118,-0.25599232726011795,2.8952708333333335,0.08347916666666666,2.671333333333333,0.375,,BLOCKED
140,Draw,4.00+,<-0.02,0.34+,4,0.5537836515097467,0.5742652099059644,-0.02048155839621768,0.19351449381972016,0.25,0.2359999198049779,-0.05648550618027984,-0.04248542598525776,-0.1920189354733861,4.18,0.08250000000000002,0.33000000000000007,0.25,,BLOCKED
140,Away,1.55-1.70,-0.02-0.02,0.26-0.30,3,0.632827480798777,0.6203789723307813,0.012448508467995723,0.5916565139079483,0.6666666666666666,0.5863448584751544,-0.07501015275871836,0.005311655432793956,-0.030661859003860537,1.639333333333333,0.07933333333333333,0.238,0.6666666666666666,,BLOCKED
78,Home,1.70-2.00,0.08-0.12,0.26-0.30,5,0.6903960322178172,0.6782698034304213,0.012126228787395887,0.6224334136749092,0.6,0.5253381364324106,0.022433413674909253,0.09709527724249875,0.13021632121201593,1.8168,0.07560000000000003,0.3780000000000001,0.6,,BLOCKED
140,Away,2.00-2.40,0.12+,0.30-0.34,2,0.6549983679314846,0.6728038712273186,-0.01780550329583397,0.5654864874497441,0.5,0.42190768013696556,0.06548648744974406,0.14357880731277847,0.2689052731767234,2.248,0.07499999999999996,0.1499999999999999,0.5,,BLOCKED
135,Away,2.00-2.40,0.02-0.05,0.30-0.34,14,0.691821315280212,0.6973852441614266,-0.005563928881214597,0.4804334398673,0.5,0.4462924250775101,-0.019566560132699973,0.03414101478978989,0.034964389851322795,2.161,0.07371428571428565,1.0319999999999991,0.5,,BLOCKED
78,Home,1.55-1.70,0.05-0.08,0.22-0.26,3,0.6446074467287634,0.6470211415938667,-0.002413694865103344,0.6709145893646603,0.6666666666666666,0.6018498516896774,0.004247922697993678,0.06906473767498293,0.07131730772931551,1.5973333333333333,0.07266666666666666,0.21799999999999997,0.6666666666666666,,BLOCKED
135,Home,1.55-1.70,0.08-0.12,0.26-0.30,3,0.6102214902105311,0.6221258676815845,-0.01190437747105344,0.6854212181588138,0.6666666666666666,0.5921641951323355,0.01875455149214722,0.09325702302647831,0.11075975451000586,1.6213333333333333,0.07133333333333332,0.21399999999999997,0.6666666666666666,,BLOCKED
39,Home,<1.55,<-0.02,0.22-0.26,5,0.5434584747249911,0.4992308528118077,0.04422762191318341,0.6495838005525387,0.8,0.6940212750344118,-0.15041619944746132,-0.044437474481873095,-0.12118917315557694,1.3554,0.06900000000000003,0.3450000000000002,0.8,,BLOCKED
61,Away,<1.55,<-0.02,0.22-0.26,5,0.5319767362382304,0.5326283243277018,-0.000651588089471411,0.6505327415054191,0.8,0.7162930528837691,-0.14946725849458098,-0.06576031137835003,-0.13745595094167845,1.3274666666666668,0.0682666666666667,0.3413333333333335,0.8,,BLOCKED
39,Home,2.40-3.20,0.02-0.05,0.34+,3,0.6617047985618189,0.6896335055555292,-0.027928706993710306,0.3603967941425033,0.3333333333333333,0.32892570705624796,0.027063460809169992,0.03147108708625531,0.044482030380911475,2.909333333333333,0.06599999999999984,0.1979999999999995,0.3333333333333333,,BLOCKED
78,Home,2.00-2.40,-0.02-0.02,0.34+,12,0.6852436698117677,0.6903613868244679,-0.005117717012700251,0.4450927408111261,0.5,0.44196689741920464,-0.0549072591888739,0.0031258433919214893,-0.03741418159309822,2.167166666666667,0.06416666666666675,0.7700000000000009,0.5,,BLOCKED
39,Away,4.00+,0.02-0.05,0.22-0.26,7,0.3766268757976399,0.39274610059252574,-0.01611922479488581,0.13822508625731333,0.14285714285714285,0.11098371762184055,-0.004632056599829515,0.027241368635472798,0.18086106679759895,8.670428571428571,0.06114285714285713,0.42799999999999994,0.14285714285714285,,BLOCKED
135,Away,2.00-2.40,0.05-0.08,0.30-0.34,10,0.6788738940121843,0.6845843974690548,-0.005710503456870408,0.5093376216481204,0.5,0.44814687912316914,0.009337621648120353,0.06119074252495134,0.09385165879830755,2.1504000000000003,0.060799999999999924,0.6079999999999992,0.5,,BLOCKED
61,Draw,2.40-3.20,<-0.02,0.30-0.34,3,0.6357733113028309,0.6485755472108445,-0.01280223590801366,0.25219510690184505,0.3333333333333333,0.3038403567793462,-0.08113822643148827,-0.05164524987750113,-0.21382846615268977,3.118,0.06066666666666665,0.18199999999999994,0.3333333333333333,,BLOCKED
140,Away,<1.55,<-0.02,0.22-0.26,10,0.5228744574782318,0.4892549617767198,0.033619495701512014,0.6487552052181489,0.8,0.7130077451468706,-0.15124479478185116,-0.06425253992872172,-0.1337653405768196,1.3368,0.05740000000000001,0.5740000000000001,0.8,,BLOCKED
135,Home,2.40-3.20,<-0.02,0.30-0.34,24,0.6639296164789723,0.660118007283495,0.0038116091954772946,0.28141084837233654,0.375,0.3353695032682662,-0.09358915162766346,-0.053958654895929735,-0.20209010018381257,2.857916666666666,0.05483333333333331,1.3159999999999994,0.375,,BLOCKED
78,Away,2.40-3.20,<-0.02,0.30-0.34,19,0.7026726083753922,0.6684318677089691,0.03424074066642313,0.27438409535196046,0.3684210526315789,0.342260758438564,-0.09403695727961847,-0.06787666308660359,-0.2323313952861211,2.8165263157894733,0.05463157894736841,1.0379999999999998,0.3684210526315789,,BLOCKED
78,Home,<1.55,-0.02-0.02,<=0.22,9,0.3505877540608051,0.33732179953948965,0.01326595452131546,0.7902608270092719,0.8888888888888888,0.7943052576726194,-0.09862806187961692,-0.0040444306633474385,-0.05370586725681053,1.200222222222222,0.05355555555555553,0.48199999999999976,0.8888888888888888,,BLOCKED
61,Home,2.00-2.40,0.05-0.08,0.34+,2,0.6640755401298769,0.6672589600360712,-0.003183419906194307,0.5025760485686687,0.5,0.4395610830765828,0.002576048568668665,0.06301496549208588,0.09635710687336185,2.184,0.04899999999999993,0.09799999999999986,0.5,,BLOCKED
39,Away,2.40-3.20,<-0.02,0.34+,56,0.6882262620707115,0.6658522425752366,0.022374019495474906,0.2707341262512481,0.375,0.3425385490949383,-0.1042658737487519,-0.0718044228436902,-0.2508432915607394,2.7888571428571427,0.047857142857142855,2.6799999999999997,0.375,,BLOCKED
140,Away,2.40-3.20,-0.02-0.02,0.30-0.34,10,0.685057291325183,0.6720012966344158,0.013055994690767236,0.36876079776598936,0.4,0.36694278912549116,-0.031239202234010666,0.0018180086404981533,-0.03726492158318475,2.6328,0.04740000000000007,0.47400000000000064,0.4,,BLOCKED
39,Draw,3.20-4.00,<-0.02,0.26-0.30,29,0.6027109561604718,0.58985202516181,0.012858930998661755,0.2112695998025675,0.27586206896551724,0.24989505961143274,-0.06459246916294975,-0.038625459808865246,-0.19491319552920364,3.8134137931034484,0.04548275862068962,1.318999999999999,0.27586206896551724,,BLOCKED
39,Away,2.00-2.40,<-0.02,0.30-0.34,25,0.708989152032726,0.6974770618627113,0.011512090170014755,0.3745735535493207,0.48,0.43849988376399246,-0.10542644645067928,-0.06392633021467181,-0.189309681136173,2.16828,0.04296000000000001,1.0740000000000003,0.48,,BLOCKED
135,Away,1.70-2.00,0.08-0.12,0.30-0.34,9,0.7145423029393841,0.704603275064356,0.009939027875028095,0.6119617925710896,0.5555555555555556,0.5145874567366326,0.056406237015534044,0.09737433583445704,0.12965333744522303,1.848666666666667,0.04199999999999999,0.3779999999999999,0.5555555555555556,,BLOCKED
135,Home,2.00-2.40,<-0.02,0.30-0.34,13,0.7553232650712083,0.7102299105759678,0.045093354495240434,0.37385107829760994,0.46153846153846156,0.4355162561647852,-0.08768738324085162,-0.06166517786717524,-0.17709341773074008,2.212,0.04184615384615388,0.5440000000000005,0.46153846153846156,,BLOCKED
39,Home,2.40-3.20,0.02-0.05,0.30-0.34,13,0.6548617849910338,0.6540480391399802,0.0008137458510535378,0.3777144807092945,0.38461538461538464,0.3422616442308348,-0.006900903906090161,0.03545283647845968,0.04285554159619371,2.7730769230769234,0.03784615384615391,0.4920000000000009,0.38461538461538464,,BLOCKED
135,Draw,2.40-3.20,<-0.02,0.30-0.34,3,0.6462355767608298,0.6413099143884232,0.004925662372406547,0.26999823289779445,0.3333333333333333,0.30571568487145445,-0.06333510043553886,-0.035717451973659976,-0.16442770615734148,3.095333333333333,0.03333333333333336,0.10000000000000009,0.3333333333333333,,BLOCKED
135,Draw,4.00+,0.02-0.05,<=0.22,12,0.4394044046520853,0.4398396040458547,-0.0004351993937694032,0.17784940402741045,0.16666666666666666,0.1446529903289897,0.011182737360743794,0.033196413698420746,0.1844457960413035,6.724666666666667,0.026833333333333338,0.32200000000000006,0.16666666666666666,,BLOCKED
140,Draw,3.20-4.00,<-0.02,0.30-0.34,28,0.623530302280047,0.6072899458707387,0.01624035640930832,0.2028195213866403,0.2857142857142857,0.27517674162942557,-0.08289476432764539,-0.07235722024278528,-0.29181588916005313,3.491857142857143,0.026071428571428554,0.7299999999999995,0.2857142857142857,,BLOCKED
39,Away,<1.55,-0.02-0.02,0.26-0.30,3,0.6431407679504783,0.6552780726144153,-0.012137304663937032,0.6119844675599814,0.6666666666666666,0.616586346720992,-0.05468219910668526,-0.004601879161010698,-0.06508440984989194,1.5276666666666667,0.023666666666666725,0.07100000000000017,0.6666666666666666,,BLOCKED
