date,league_id,league,fixture_id,home_team,away_team,score,outcome_pick,outcome_prob,outcome_odds,outcome_ev,outcome_decision,outcome_profit,total_pick,total_prob,total_odds,total_edge,total_decision,total_profit
2026-02-07,135,Serie A,1378097,Genoa,Napoli,2-3,Home,0.21314875830078414,4.632,-0.012694951550767941,NO BET,,Under,0.45263157894736844,1.54,0.07106567210891446,NO BET,
2026-02-08,78,Bundesliga,1388490,1. FC Köln,RB Leipzig,1-2,Home,0.3721822505796084,3.13,0.16493044431417436,NO BET,,Over,0.5915032679738562,1.4799999999999998,-0.044502634633128535,NO BET,
2026-02-08,78,Bundesliga,1388488,Bayern München,1899 Hoffenheim,5-1,Draw,0.21586417399243366,6.282,0.3560587410204683,NO BET,,Over,0.5915032679738562,1.244,-0.15939781332370084,NO BET,
2026-02-08,140,La Liga,1391039,Alaves,Getafe,0-2,Home,0.5733887376646015,2.2619999999999996,0.2970053245973283,A,-1.0,Under,0.28796231732473343,1.302,0.00880279759917596,NO BET,
2026-02-08,140,La Liga,1391040,Athletic Club,Levante,4-2,Home,0.6282965064964314,1.652,0.037945828732104614,NO BET,,Under,0.28796231732473343,1.83,-0.18637671844509557,NO BET,
2026-02-08,140,La Liga,1391041,Atletico Madrid,Real Betis,0-1,Draw,0.2675729422349,4.284,0.14628248453431159,NO BET,,Under,0.28796231732473343,2.1719999999999997,-0.2738586862965805,NO BET,
2026-02-08,140,La Liga,1391046,Sevilla,Girona,1-1,,,,,NO BET,,,,,,NO BET,
2026-02-08,140,La Liga,1391047,Valencia,Real Madrid,0-2,Home,0.30036269419424766,5.818,0.7475101548221328,NO BET,,Under,0.28796231732473343,2.3760000000000003,-0.3169256663819875,NO BET,
2026-02-08,61,Ligue 1,1387878,Angers,Toulouse,1-0,Home,0.3125492401030892,3.4859999999999998,0.08954665099936898,NO BET,,Under,0.4785276073619632,1.598,0.0741753806413154,A,0.5980000000000001
2026-02-08,61,Ligue 1,1387879,Auxerre,Paris FC,0-0,Away,0.3823938463529785,2.912,0.11353088057987337,NO BET,,Under,0.4785276073619632,1.7139999999999997,0.03379486216217087,B,0.3569999999999999
2026-02-08,61,Ligue 1,1387881,Le Havre,Strasbourg,2-1,Home,0.3002087415450077,3.8019999999999996,0.1413936353541192,NO BET,,Under,0.4785276073619632,1.8560000000000003,-0.003049974371301001,NO BET,
2026-02-08,61,Ligue 1,1387885,Nice,Monaco,0-0,Home,0.31827130496858425,3.09,-0.016541667647074765,NO BET,,Over,0.5265306122448976,1.5500000000000003,-0.08323776640565628,NO BET,
2026-02-08,61,Ligue 1,1387886,Paris Saint Germain,Marseille,5-0,Away,0.23030953199573984,6.542,0.5066849583161299,NO BET,,Over,0.5265306122448976,1.416,-0.13760601014599416,NO BET,
2026-02-08,39,Premier League,1379211,Brighton,Crystal Palace,0-1,Home,0.5260359384134018,1.966,0.034186654920747905,NO BET,,Over,0.551094890510949,1.832,0.025214973326683876,B,-0.5
2026-02-08,39,Premier League,1379215,Liverpool,Manchester City,1-2,Home,0.47005661688222083,2.4419999999999997,0.14787825842638314,B,-0.5,Over,0.551094890510949,1.578,-0.05222335986612503,NO BET,
2026-02-08,135,Serie A,1378095,Bologna,Parma,0-1,Draw,0.30100987814084995,3.878,0.1673163074302162,NO BET,,Under,0.30303030303030304,1.844,-0.17468990422358305,NO BET,
2026-02-08,135,Serie A,1378098,Juventus,Lazio,2-2,Away,0.15394199641324693,7.052,0.08559895870621737,NO BET,,Under,0.45263157894736844,1.6760000000000002,0.021117675754783405,B,-0.5
2026-02-08,135,Serie A,1378099,Lecce,Udinese,2-1,Draw,0.34083429776093893,2.9200000000000004,-0.0047638505380581675,NO BET,,Under,0.45263157894736844,1.454,0.10328030552113104,NO BET,
2026-02-08,135,Serie A,1378102,Sassuolo,Inter,0-5,Home,0.18944061848584562,6.388,0.21014667088758188,NO BET,,Under,0.29411764705882354,2.07,-0.24104264249650226,NO BET,
2026-02-09,140,La Liga,1391048,Villarreal,Espanyol,4-1,Draw,0.2686863803742648,3.9619999999999997,0.06453543904283698,NO BET,,Under,0.43137254901960786,2.022,-0.09628924638749026,NO BET,
2026-02-09,135,Serie A,1378101,AS Roma,Cagliari,2-0,Draw,0.27966753618373313,4.206,0.17628165718878175,NO BET,,Under,0.45263157894736844,1.8199999999999998,-0.021326754385964874,NO BET,
2026-02-09,135,Serie A,1378094,Atalanta,Cremonese,2-1,Draw,0.25179556774461437,4.792,0.2066043606321919,NO BET,,Under,0.45263157894736844,2.1740000000000004,-0.10883536320139192,NO BET,
